id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4fC5jw1TI59GH1emfN1wtk,0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,149576,4
4IAVIBh9jbYN30DwpHFMD4,0.74,0.622,1,-6.297,1,0.203,0.0965,0,0.099,0.393,148.04,286280,4
0tYHqwTW4s6VuPWDSD7n7K,0.885,0.641,1,-4.455,1,0.351,0.175,0,0.234,0.201,91.167,142582,4
6Hgh47WXVKtXN5zGOu0hjI,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4
4at3d5QWnlibMVN75ECDrp,0.611,0.466,9,-11.361,1,0.372,0.711,0.000264,0.0847,0.223,192.08,240342,4
6Zisja44KqMZj4GM4UY6Yv,0.746,0.404,10,-9.849,0,0.403,0.128,2.05e-05,0.19,0.686,142.913,187217,4
6rJmWa5DvQ3Nby3tdcX2L0,0.6,0.304,5,-11.969,0,0.0915,0.367,5.93e-06,0.0864,0.17,61.579,246088,4
4AtZRwSR8BOTTQg5ihSggt,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773,5
29ZZAShKhwRUuKULSNtxX6,0.664,0.664,7,-6.104,1,0.0393,0.0427,0.00489,0.104,0.19,176.678,207071,4
1wb7Mqon4o1ViLjaLV9f8U,0.643,0.545,1,-6.526,0,0.0895,0.113,1.82e-05,0.124,0.286,128.023,198442,4
0CIGZEXjZ8L52lOrqUljJt,0.758,0.62,5,-7.079,0,0.0846,0.586,7.8e-05,0.187,0.404,156.017,177172,4
3Q33RhbyoFul9LdKKjticI,0.39,0.266,5,-11.231,0,0.0566,0.789,0.00242,0.116,0.0383,112.006,136916,4
2xRyZfWe9bnRfH1ZfhYO98,0.423,0.43,8,-11.475,1,0.231,0.725,0.000574,0.132,0.324,84.273,210177,3
4VSyH8AkIt3kaR5xIPFVVi,0.719,0.736,6,-7.517,1,0.052,0.0373,0.0028,0.193,0.757,92.179,166693,4
5OQO6NEs89flntUWPtXUiG,0.772,0.736,8,-8.19,0,0.145,0.113,0.00189,0.101,0.622,91.008,257960,4
4eDCsyIHTSu3cQZ5wDIyP7,0.787,0.188,10,-11.456,1,0.0348,0.642,2.48e-06,0.0696,0.271,114.048,291400,4
5paSrwSyBh790eyA2wQorN,0.833,0.437,4,-10.68,0,0.0724,0.281,0.0202,0.0692,0.852,133.958,248973,4
7ecOjXV0WlewEXaRo2kLNn,0.648,0.752,0,-5.685,1,0.0514,0.0781,3.24e-05,0.253,0.488,87.004,287013,4
0rWjhsQWZlvA2I4KMRIQlh,0.766,0.42,11,-9.021,0,0.0422,0.0344,8.46e-05,0.121,0.74,117.572,309573,4
7lrb8HhlINBFnwBif7pD0i,0.664,0.471,8,-9.009,0,0.0345,0.623,1.04e-06,0.0727,0.485,110.019,302000,4
31Mw3EtZ6awZYZp4DIHIAy,0.776,0.89,4,-2.657,0,0.148,0.39,0,0.263,0.871,99.075,244093,4
09RjXSvETLcOMPeoiEVBsL,0.673,0.524,6,-7.097,0,0.0414,0.453,0,0.136,0.632,86.706,265693,5
5Jv0xtOTbjkJI9li5WC2fF,0.734,0.563,6,-8.63,0,0.0271,0.108,1.57e-05,0.388,0.753,94.362,239267,4
1MX089M8RrJ3DJhTkCtrl4,0.72,0.84,8,-8.227,1,0.0976,0.0209,1.24e-05,0.672,0.62,130.661,209400,4
52Q0FMDBGEGoS7Zdhl0XiU,0.803,0.784,5,-7.671,1,0.392,0.142,0,0.576,0.815,81.516,259333,4
0p5Bv16XNo5B7AdeKD0H0F,0.574,0.441,8,-9.425,1,0.0372,0.646,0,0.144,0.292,81.023,226733,4
12gF7EPO8LQ9SizWVuzaMA,0.509,0.511,0,-6.703,1,0.033,0.564,0,0.0972,0.568,169.929,203400,4
7dPS5GUShBVTcAhM1nLRF9,0.665,0.969,10,-5.802,0,0.159,0.141,0,0.0811,0.592,106.119,257400,4
04hVFgVg7wcl7TXH50IbDB,0.722,0.388,0,-6.507,1,0.0353,0.751,0,0.122,0.778,104.89,202307,4
7BHPfjnhrmPLcnAL3mx6cT,0.625,0.485,10,-7.452,1,0.0389,0.171,0,0.0693,0.561,176.036,274627,4
5EOGZmuU56m3fFhqr4HCLe,0.693,0.549,9,-10.442,0,0.031,0.208,0,0.172,0.554,89.911,283267,4
3ggPv9plkk3a5EfI4D9g2L,0.623,0.529,0,-8.649,1,0.0325,0.506,0,0.0824,0.423,86.984,246933,4
58C81zfTH4pygXCk7miGO5,0.541,0.872,9,-5.069,1,0.0416,0.159,0,0.0537,0.782,80.999,183800,4
085ueKSlPwgjTvM6XMW2Ue,0.644,0.662,10,-6.087,1,0.0321,0.169,0,0.106,0.491,106.983,222764,4
3wOzg11kxIvydHhkoPnjKP,0.642,0.527,4,-7.676,1,0.0306,0.361,0,0.0996,0.246,125.995,231200,4
1f5cbQtDrykjarZVrShaDI,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4
14PlDNjNh3pXyHXzkhX8n5,0.599,0.857,7,-5.7,1,0.299,0.0321,0,0.4,0.469,187.985,151915,4
0WnV4YotgHecDIzfihlcjn,0.828,0.37,7,-7.441,0,0.26,0.484,0,0.119,0.549,149.964,193575,4
1AH60dMaEfNjzDoUIFwIQi,0.611,0.478,0,-5.839,1,0.107,0.035,0,0.107,0.138,172.076,258158,4
5uQOauh47VFt3B2kV9kRXw,0.812,0.621,5,-8.3,1,0.0515,0.244,0,0.099,0.847,77.998,128157,4
5de7ci7TFqbQ1PFgKAD7MR,0.703,0.661,6,-3.885,1,0.0539,0.0517,0,0.34,0.495,149.906,249240,4
2FTeQQ5Rg9tBpgpTF5mnhE,0.946,0.646,5,-6.604,1,0.21,0.219,0,0.0643,0.961,127.978,246988,4
5uZm7EFtP5aoTJvx5gv9Xf,0.538,0.52,7,-11.063,0,0.737,0.308,0,0.214,0.551,180.274,174192,4
3AMnOVxEHUgVrythGgqPhI,0.831,0.814,5,-5.18,1,0.474,0.391,0,0.109,0.846,161.041,214854,4
2bwN9oZIn9XXSd8RlJ4FDM,0.595,0.606,5,-6.335,0,0.0316,0.00258,0,0.344,0.168,92.075,210652,4
6J7cSyvSCnPwv3vqHchEfL,0.584,0.536,10,-8.158,1,0.0279,0.112,0,0.456,0.44,126.996,243227,4
3imITUqEhkebNbOoS1yrWm,0.342,0.981,2,-3.228,0,0.14,2.53e-05,0,0.343,0.207,160.083,202640,4
6G7URf5rGe6MvNoiTtNEP7,0.589,0.881,0,-4.62,1,0.0666,0.000256,0,0.327,0.709,129.95,209093,4
15qf0H31MChhqKr2zvejla,0.42,0.983,10,-3.437,1,0.113,0.000263,0,0.114,0.513,149.958,197200,4
3HhaSocKwTptze7PySNZlW,0.409,0.992,3,-2.803,0,0.108,4.82e-05,2.03e-06,0.1,0.344,149.859,200677,4
5D25Vmd458UZ6n27g76d3l,0.507,0.933,0,-4.7,1,0.0868,7.12e-05,0,0.105,0.714,149.998,188813,4
1fTNpl2mxqHVlLqRNbyDhR,0.241,0.97,10,-4.246,0,0.104,7.35e-05,0,0.904,0.621,159.93,180840,4
5TtOrriDfiamVEKrls2GIT,0.379,0.965,4,-3.442,1,0.0975,9.33e-05,0,0.371,0.565,160.057,206360,4
1HykUKaVU0CEUvv1vLKkXj,0.625,0.951,3,-5.209,1,0.0494,0.00497,0,0.106,0.721,128.01,198267,4
1wxatjgEEte0f0XrP1HXAj,0.356,0.954,8,-3.543,1,0.109,0.000148,0,0.0521,0.249,160.401,275550,4
2Rwux3fRY1xxl167muIo93,0.537,0.815,2,-6.208,1,0.0348,0.000418,0.807,0.194,0.691,145.424,219907,4
4s0QpaeB5a3C9cxNGqPXxk,0.462,0.859,2,-5.083,1,0.0466,0.00125,0.735,0.216,0.495,146.16,306627,4
41TpvOhSCOJOHuOUggy9sv,0.507,0.803,1,-5.176,1,0.0388,0.104,0.678,0.054,0.682,120.23,330427,4
7zSAI7Ae6DPVepN8MksKVZ,0.447,0.744,2,-4.613,1,0.0311,3.62e-05,0.106,0.21,0.552,139.959,226693,4
2ASXXba2oQOxNGi0ttXSxY,0.557,0.793,2,-6.861,1,0.0287,0.000522,0.0112,0.0876,0.57,145.747,314640,4
1lNn0udm3EHKFRCGpNKZxn,0.612,0.845,11,-5.565,0,0.0352,0.00224,0.00168,0.582,0.769,139.514,249107,4
7fTsxvujIpcnMBuuDxEgYf,0.511,0.742,0,-7.415,1,0.0285,0.00683,0.0577,0.102,0.693,86.907,312707,4
5VNW7zhvsqo5UD0kUiRTYr,0.559,0.719,2,-9.712,1,0.0347,0.0169,0.078,0.0824,0.602,146.992,302258,4
6NM6sE9i37gRZsbbXRd7oU,0.607,0.916,1,-6.986,1,0.0352,0.00227,0.051,0.0889,0.712,122.922,302667,4
0U3EZT0TNfqtpumIMv8jpS,0.508,0.828,11,-7.243,0,0.0413,0.0769,0.000809,0.145,0.434,91.942,375067,4
6Vc5wAMmXdKIAM7WUoEb7N,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,3
6HWziUtppmkq9PwV9Qao7P,0.687,0.707,11,-5.441,1,0.0321,0.0647,4.13e-06,0.053,0.686,107.981,222120,4
2fPb58e6f8KxejYDCaARwS,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,233267,3
1qHiDbTJI7GB62W3BBFigx,0.61,0.796,10,-5.431,1,0.0656,0.0365,0,0.274,0.51,159.944,216040,4
1o0yFkUycTAWIIWFOlhDcV,0.505,0.31,5,-10.423,1,0.03,0.885,0.00359,0.0996,0.34,82.591,218133,4
6AejjYRSi4L2p01COyXLjd,0.528,0.814,9,-6.134,1,0.0645,0.0354,0,0.0631,0.432,149.183,130067,4
2SkJKMfjpYsNv0KWOxiegX,0.709,0.913,7,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,229320,4
2UqABRs8RMrgjkYZZ6VawW,0.602,0.404,2,-7.344,1,0.0272,0.31,0,0.14,0.243,83.054,230187,4
33caYRuBFGkI5JaFMUeydz,0.676,0.372,5,-8.278,1,0.0297,0.766,0,0.728,0.615,135.885,251667,4
5XY2CyLE68jlt7nNj5ygVh,0.495,0.22,5,-11.16,1,0.0355,0.847,1.4e-06,0.0957,0.345,126.618,163960,4
5KDNFlHAdDJ84fhK27c35X,0.365,0.894,11,-4.682,0,0.0572,3.32e-05,0.171,0.267,0.31,82.305,247267,3
6CqYhhUPJORx1vvdTNc8jv,0.328,0.842,6,-6.644,1,0.0882,0.000111,0.803,0.0496,0.422,113.329,246000,4
44OUZyiPnJc4pOZw4J6pid,0.367,0.903,4,-5.956,0,0.175,0.0477,0.00124,0.235,0.239,106.329,281781,3
3sPpTsMNzlyJJx9LLJFT0e,0.406,0.738,9,-4.64,1,0.0439,0.00138,0.0117,0.154,0.31,150.886,255806,3
1O9DWF3578RHMxZg2nLPeM,0.227,0.634,5,-6.347,1,0.04,0.155,0.00029,0.345,0.152,81.918,353708,4
4R5kwDx0ryIMiK2PKqbNVY,0.5,0.873,2,-3.869,1,0.0369,0.00144,0.0613,0.0715,0.325,130.048,266093,4
5kHkaBN8OEQlmXfQkACxSt,0.518,0.743,9,-8.247,1,0.0373,0.00383,0.0069,0.078,0.211,144.024,219640,3
4XDBEoD6QFnzDY5oMmNVXN,0.295,0.789,1,-5.559,1,0.0704,0.000162,0.0904,0.0986,0.513,104.133,178960,4
7gDVjl5fEw2OPAtjbW4LzR,0.483,0.841,1,-7.494,0,0.0523,0.000172,0.861,0.108,0.129,159.747,195133,3
7slyp653Si99N4yQcJ2E9T,0.445,0.71,5,-6.204,1,0.0344,0.00111,0.0103,0.0982,0.117,86.875,250173,4
07NrCEN3egNvw8td2LxqJO,0.791,0.569,2,-10.372,0,0.0553,0.133,0.00035,0.139,0.889,123.977,338320,4
0wXMWFDlekl3mfAJGcixlq,0.81,0.649,2,-7.072,0,0.0535,0.245,0.000286,0.0965,0.952,123.757,223827,4
36bFHTAd40AtKqqEO5iqvZ,0.762,0.686,9,-6.07,0,0.0302,0.185,0.00397,0.135,0.841,125.338,325640,4
3FD0RyHoYObYJkBIDGra4W,0.583,0.415,3,-8.854,1,0.0301,0.827,3.39e-05,0.138,0.245,136.065,223200,4
6XCZRVdMwkyadxXbOtfVMc,0.816,0.452,2,-13.44,0,0.0622,0.199,0.0019,0.124,0.932,123.594,245840,4
6da6J9I71hwifYblc9pCfy,0.671,0.727,10,-10.752,1,0.0924,0.00351,0.0334,0.696,0.931,125.132,378173,4
0EWekcwZAhjchYyjeY3D0r,0.81,0.817,5,-4.311,0,0.0439,0.137,4.51e-05,0.101,0.858,106.883,202933,4
3eQKfsKwpeW4JYhwAB9UDw,0.735,0.857,5,-5.533,1,0.0434,0.178,0.000338,0.0731,0.883,126.37,295267,4
3ekTObzn7gP8UflxyxS4Up,0.869,0.731,2,-5.99,1,0.074,0.298,0.213,0.154,0.915,107.67,247280,4
3dsdfM5uCQx9jW80I6oUaU,0.637,0.7,2,-9.711,1,0.0345,0.0825,0.0124,0.19,0.689,88.523,324973,4
3Ti0GdlrotgwsAVBBugv0I,0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,251573,4
0eEXcw3JLVXcRxYrVYMy68,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,226133,4
5YTM7OgQDt9EJAYcfHLniJ,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-06,0.173,0.555,97.338,226440,4
3wUX7HpXS382s1DHTRouVk,0.71,0.805,1,-5.471,1,0.0637,0.00909,0,0.141,0.897,92.601,172013,4
6GAemDMWAXa8wZOBkO1gar,0.887,0.419,10,-10.961,0,0.353,0.114,0.268,0.129,0.576,96.149,217467,4
2MAaiV0bbeq4FpSwPe2rR8,0.773,0.581,8,-8.466,1,0.432,0.0352,0,0.485,0.711,94.093,203067,4
7AgMX97ljLm9BzszyyXEYZ,0.822,0.479,11,-15.962,1,0.271,0.719,4.42e-05,0.124,0.72,92.461,250240,4
0301nLjG0ti26rx5ZmfqtP,0.795,0.6,2,-14.004,1,0.341,0.112,0.000171,0.111,0.633,101.78,250133,4
4HfxDJ0uLHTLe0fZrx0MbQ,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,216693,4
3z40poMPmOkS6799tbXGKz,0.795,0.604,5,-6.124,0,0.331,0.253,1.13e-05,0.641,0.71,92.517,172760,4
2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4
7htt7UuxHL5wneOcMWJP5E,0.475,0.195,9,-13.245,1,0.0411,0.964,2.74e-05,0.683,0.314,127.364,253907,4
5UHuuQGEgMbZrYnHjQG9ny,0.535,0.78,9,-6.008,1,0.113,0.159,0.000761,0.137,0.622,179.964,226667,4
5tewIdMVsaJWN19ZnmnPNN,0.513,0.676,9,-6.148,0,0.0309,0.301,0,0.0864,0.311,116.592,228693,4
0HoaLXRp7jJtdQFunUyUGc,0.494,0.839,9,-8.79,0,0.0647,0.0534,0.0706,0.253,0.219,126.329,302400,4
6NK9sI0Lnsiwn6I0MbWWxn,0.363,0.186,9,-10.963,1,0.0324,0.913,2.14e-05,0.0978,0.221,79.727,184326,4
6c9nkeetGbsoXa7d5E1wHa,0.394,0.547,2,-9.276,1,0.0383,0.436,0.000111,0.344,0.151,181.74,260227,4
2ejkRnZWPACfuqr06gFw1w,0.572,0.51,5,-9.99,1,0.0308,0.0329,0.103,0.163,0.188,103.973,284053,4
2MQvD2O1ymooRTVduJTV4t,0.494,0.122,9,-12.664,1,0.0356,0.975,6.49e-06,0.709,0.211,128.882,222827,4
6a9O11ZNVVkl6zMrbdO3p3,0.514,0.71,2,-11.731,1,0.0316,0.017,0.007,0.29,0.861,161.108,231573,4
7ycWLEP1GsNjVvcjawXz3z,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,4
0dSIrRkA4PadGll16TgbnV,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,4
4XoP1AkbOurU9CeZ2rMEz2,0.869,0.687,1,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006,233787,4
1YmF9PvLhIISIANoMLIYGq,0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,4
2N3U8uTYhjX2KwGT0pf5x0,0.394,0.661,4,-8.684,1,0.193,0.0101,0,0.343,0.335,149.822,260987,4
4S7YHmlWwfwArgd8LfSPud,0.598,0.252,2,-15.086,1,0.0647,0.193,0.138,0.0992,0.0352,120.06,238307,4
1AqemxWsT0iGg5Lvkm16Bt,0.793,0.412,2,-9.305,1,0.364,0.443,7.43e-05,0.219,0.307,135.937,192973,4
3ZYwSDF9knZI0RVlKR4PHC,0.901,0.529,8,-7.94,1,0.413,0.0679,0,0.536,0.343,144.941,183809,4
3oHkMCVJyOcjg5FhfLc2Rq,0.322,0.754,10,-6.416,0,0.275,0.299,0,0.136,0.392,62.839,315773,4
22Mme5vsZ688TMUieIHdx3,0.756,0.857,2,-4.185,1,0.336,0.0452,0,0.121,0.688,140.016,212640,4
45wneA2j0Z0WMnYNDO6Ad0,0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938,231093,4
4lRrk574qIHpoEEKC1zuam,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,291400,4
4h7wUvVV8Ff8UL7JqAByiL,0.705,0.572,9,-5.603,0,0.0349,0.537,0,0.226,0.653,129.999,255093,4
2hMk3VNicbCoV8I81m7Z3q,0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,253960,4
2BbQmjiUDHPBghItmFXl9d,0.697,0.536,10,-9.113,0,0.03,0.314,0.00303,0.344,0.734,99.972,205693,4
444Rzzl3T2YOoAN4nQNoMI,0.538,0.695,11,-7.854,0,0.0389,0.0794,0.0147,0.163,0.728,183.822,196027,4
7jcEP23vMjq4MyOkoWobpE,0.681,0.545,10,-7.251,0,0.045,0.0322,0,0.155,0.765,84.106,204333,4
6zrvugbsv1FwQB4j1zvV1f,0.633,0.607,4,-8.269,0,0.0478,0.246,0.00324,0.102,0.801,78.021,270933,4
7xvVKAJVbeO0IpwoXMuEgx,0.59,0.514,9,-8.362,1,0.0335,0.0626,1.35e-05,0.185,0.193,127.853,298600,4
7qdGMtz3p9yzf984u4nFjw,0.671,0.805,2,-7.121,1,0.29,0.0302,2.34e-06,0.0193,0.729,190.196,214093,4
0Gee5mDV8DiP4YNSQT2gOK,0.737,0.731,5,-6.787,0,0.0358,0.12,1.29e-05,0.0731,0.435,111.955,212564,4
5paEiUa6tDA61S5NqTJG6t,0.785,0.879,8,-5.474,1,0.0681,0.00704,0.00166,0.0781,0.96,110.022,194253,4
2SBz0WmfLPKPxYhtLvFnGO,0.672,0.633,0,-8.044,1,0.0273,0.0612,0,0.0915,0.364,91.975,221853,4
4ibvd9quldF0rV7YRah0DO,0.687,0.704,5,-4.843,0,0.0328,0.0487,0,0.0795,0.785,130.047,196663,4
0mhk9yzDZReyYXWsW8OTw8,0.64,0.656,5,-4.425,0,0.0387,0.154,0,0.0639,0.305,119.991,196632,4
0osyPhZsaMy7AlYNajBMBq,0.942,0.891,1,-4.105,1,0.121,0.0455,0,0.0438,0.928,117.013,205373,4
5O12oICYunviaFNCrg8aUN,0.706,0.761,8,-3.924,1,0.0379,0.0537,0,0.165,0.839,130.049,221597,4
5YoA4Kl76VDA10kAF5tFUv,0.68,0.961,11,-3.885,1,0.0403,0.000764,0.0778,0.115,0.68,109.973,173090,4
0rvz8x6paAq8NEsfITSyEp,0.67,0.843,5,-3.919,0,0.0575,0.238,0,0.0869,0.865,155.002,237150,4
1GztqCrCuLKpoZyzUXCd5i,0.694,0.665,2,-5.423,1,0.0402,0.0902,3.62e-06,0.319,0.557,127.96,214566,4
1TWhpLaqdToKoHHpFnCxsd,0.713,0.766,6,-5.268,1,0.0284,0.0323,0,0.139,0.572,120.084,381733,4
7EgBkZlqWRwvjmyc115LLR,0.507,0.715,9,-6.671,0,0.0516,0.127,0,0.453,0.349,136.097,271673,4
2z0jX7eWWddQ9PDS3Otvlf,0.684,0.636,8,-6.152,0,0.0473,0.043,0,0.496,0.571,109.77,351867,4
5zJAnQ1NFfks3SRbIRLVSM,0.719,0.413,0,-6.082,0,0.0546,0.0244,4.74e-06,0.0556,0.356,136.027,240133,4
0U5cM4okXZhvfjnGd88r2g,0.741,0.534,11,-5.951,0,0.0271,0.0145,0,0.0988,0.231,117.843,390933,4
7I5C0qVZ7dRyzC6Tp7sNEd,0.661,0.632,5,-6.78,1,0.0601,0.0109,0,0.0757,0.399,144.104,291400,4
348jKLMN7BOooOajwrDLhO,0.795,0.553,1,-6.961,1,0.126,0.0292,0.000135,0.0816,0.57,197.142,323867,4
5zwt2il8M3iGCkvOVXBmeu,0.547,0.923,8,-2.72,1,0.225,0.0526,0,0.389,0.927,191.035,245747,4
18GHketRUkxweO8XVfl1BJ,0.725,0.741,11,-6.723,0,0.0434,0.000464,1.66e-06,0.692,0.839,131.928,287560,4
6mXkFLBfH4KC9skEfaNPPu,0.279,0.559,3,-7.322,0,0.0431,0.088,0,0.23,0.338,76.595,281733,4
0JrAgtl95XqVhlUSZeTD8w,0.655,0.505,8,-12.317,0,0.0453,0.777,0.000205,0.101,0.967,166.507,257415,4
66BjgQodHebiX5QGpBAjyQ,0.542,0.461,2,-7.071,0,0.0286,0.465,0,0.177,0.629,94.214,164560,3
6VthESmOYTaHBh1g0pacba,0.803,0.353,10,-14.05,1,0.126,0.224,0.00478,0.0535,0.404,87.892,266107,4
5TJ1QwIcR7Mh7abm0O493b,0.513,0.546,7,-8.362,1,0.0518,0.0376,0,0.0471,0.303,157.862,298653,4
0EpIxiAKO7ExsTKJNyfC0n,0.436,0.274,5,-17.339,1,0.0638,0.587,0,0.174,0.79,176.281,186000,3
6WmR89HfBmYSAqFzI89ZD1,0.724,0.269,7,-10.429,0,0.039,0.682,0.000187,0.117,0.346,127.937,219853,4
0wWALEx8Um6uPVGRJ7zXka,0.545,0.399,7,-9.62,0,0.0565,0.388,1.27e-05,0.141,0.51,69.194,195000,4
3IbETrBDmDvdSsyUZlUldw,0.687,0.942,7,-9.657,1,0.0544,0.262,4.25e-05,0.304,0.876,156.286,174133,4
2meF7fNPTiSJjLmF8Ea2Tk,0.492,0.213,0,-13.232,0,0.0653,0.912,0.00487,0.123,0.257,76.128,272733,3
39DWSoSNxkCtBnBtrIpQ9O,0.61,0.53,9,-12.399,1,0.0805,0.392,1.3e-05,0.0895,0.652,187.504,278467,4
4RGa1ZQK9FxkNB9z9UHrjU,0.544,0.577,4,-9.842,1,0.0343,0.188,0,0.11,0.456,83.472,182160,4
038jgLNIvp7QQNf5vILf5d,0.759,0.723,6,-5.38,0,0.0259,0.0487,5.88e-06,0.362,0.666,116.043,173760,4
1tTZM7LUDkxcykOVVIGW4W,0.586,0.751,2,-4.03,1,0.0285,0.0364,8e-05,0.321,0.385,100.044,228200,4
71oM1aFuUhUcynBNyvUPxX,0.765,0.58,4,-10.419,1,0.0303,0.178,6.88e-05,0.158,0.912,130.93,166507,4
7udtGnLcwt6QGl0VQXF2Dy,0.657,0.513,5,-10.86,1,0.0264,0.209,5.1e-05,0.169,0.475,109.981,204160,4
1vEpm2t75VL7Xl5h59q0L4,0.75,0.834,7,-5.033,1,0.0327,0.199,0,0.298,0.724,117.987,191800,4
0gsQlpQJaBE4ilPjbJGOCY,0.701,0.759,8,-5.259,1,0.036,0.302,1.77e-05,0.285,0.767,123.444,231147,4
1KCq73w8uWZYVuwYRMhkcs,0.604,0.593,10,-8.271,1,0.0246,0.468,0,0.0838,0.432,87.466,196960,4
626LxCs5QsDjY78TF8mS4y,0.699,0.783,0,-9.49,1,0.0321,0.436,0.000167,0.256,0.813,123.404,210067,4
7k5av5sKePQfO6IYC1rUCF,0.567,0.553,2,-6.693,1,0.0258,0.483,2.42e-05,0.186,0.317,76.942,201500,4
4NtUY5IGzHCaqfZemmAu56,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,230693,4
22NN4BS1AlqVbyKIWExgON,0.75,0.754,2,-6.999,1,0.0327,0.287,0.000207,0.444,0.83,137.533,215267,4
2PzCOP5Aj9SABiBgNEZ52G,0.747,0.492,10,-9.616,1,0.04,0.0163,0.00897,0.224,0.533,119.531,292571,4
2HeTmGTjl870ucJ8mF7zl5,0.457,0.785,6,-6.783,1,0.0383,0.548,0.000781,0.082,0.522,126.947,294733,4
6vQN2a9QSgWcm74KEZYfDL,0.685,0.685,11,-8.103,1,0.0254,0.173,0,0.201,0.925,106.987,243933,4
0RzhMHIsFMbOGh0oWDvNNK,0.441,0.926,2,-4.736,1,0.046,0.423,3.38e-06,0.235,0.779,147.564,168827,4
2nMghZvtLx6DDgTEHEsb4w,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.172,0.961,118.324,254600,4
4g5LUzHFRr4Zlok8KzERmI,0.526,0.555,9,-8.08,1,0.0338,0.701,6.69e-06,0.299,0.38,84.088,327040,4
1IxDBsZdVMhfkLqrZjARpk,0.353,0.526,9,-8.868,1,0.0299,0.583,2.17e-06,0.0762,0.467,110.517,255533,4
6jJYlWqSUHXoX15nGk3Yfe,0.707,0.775,11,-6.91,0,0.0371,0.124,0.000585,0.154,0.909,126.662,309160,4
6HvUtPLqkP0t6zd6YNdWby,0.731,0.91,9,-4.559,0,0.0918,0.11,0.000447,0.313,0.886,120.991,209160,4
7abGerACQx9G1OBqHYFKAb,0.736,0.876,11,-5.894,0,0.0839,0.182,0.00776,0.119,0.802,125.843,204267,4
5IfSEpxmVAyu41B3xMqbZQ,0.739,0.65,5,-12.696,1,0.0308,0.0988,0.0414,0.157,0.902,126.414,258573,4
5OtbeQksu0wey8lWQ7fYgR,0.513,0.696,7,-5.517,1,0.032,0.275,0.000947,0.182,0.591,119.638,317649,4
1l3fRzoUngJr6hSMIT1Hfq,0.728,0.599,5,-11.745,1,0.0304,0.138,0.0609,0.0968,0.855,124.678,219827,4
03bvKYoqKS954WPh84AKgh,0.71,0.783,7,-12.87,1,0.0369,0.131,0.0335,0.0779,0.934,112.478,293933,4
0xfyzXh6FJ0XBDdCyp5kQP,0.571,0.747,4,-7.989,1,0.0267,0.067,1.79e-05,0.101,0.602,95.997,264587,4
1nnhOD9S7wG8FPDMRzAgQX,0.679,0.94,2,-6.0,1,0.0782,0.464,0.00229,0.185,0.903,118.362,209267,4
3zC02nmo5OrDDMW3U905AU,0.718,0.755,2,-9.683,1,0.0534,0.281,1.18e-05,0.0614,0.832,121.678,215733,4
1b2IHNs8Rzo2ICibUoA1G1,0.608,0.846,0,-5.56,1,0.0671,0.45,0.0106,0.217,0.366,122.868,242533,4
2zYzyRzz6pRmhPzyfMEC8s,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,4
08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4
57bgtoPSgt236HzfBOd8kj,0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880,4
7LRMbd3LEoV5wZJvXT1Lwb,0.754,0.759,9,-5.218,1,0.302,0.153,0.000114,0.101,0.435,126.367,214667,4
2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,4
