,g_song_id,writer_id,writer_name
25322,39027,847,Kool G Rap
25323,39027,192,M.O.P.
25324,39029,267,Q-Tip
25325,39029,3530,Wordsworth
25326,39032,9791,C-Town
25327,39032,103,Big L
25328,39033,3832,Macy Gray
25329,39033,2260,DJ Premier
25330,39033,219,Guru
25331,39033,156,Yasiin Bey
25332,39036,20,Ghostface Killah
25333,39036,156,Yasiin Bey
25334,39046,70,MF DOOM
25335,39046,20,Ghostface Killah
25336,39071,9807,William Floyd
25337,39071,498,Beyoncé
25338,39075,46,Snoop Dogg
25339,39081,190,Mystikal
25340,39081,3355,Silkk the Shocker
25341,39081,3589,Big Ed
25342,39081,2483,Mia X
25343,39081,2854,Mr. Serv-On
25344,39081,6158,Mr. Magic
25345,39081,1141,Fiend
25346,39081,3526,C-Murder
25347,39081,142,Master P
25348,39085,404,WC
25349,39085,1436,MC Ren
25350,39088,190,Mystikal
25351,39094,2567,Cuban Link
25352,39094,83,Fat Joe
25353,39094,161,Big Pun
25354,39094,1436,MC Ren
25355,39118,8318,A.K. (Uncle-A)
25356,39123,1297,Jayo Felony
25357,39123,352338,Big Tray Deee
25358,39123,505,Yukmouth
25359,39123,529,Spice 1
25360,39177,4667,Tragedy Khadafi
25361,39177,391,MC Shan
25362,39177,846,Marley Marl
25363,39177,3068,Capone
25364,39177,1555,Havoc
25365,39177,1492,Nature
25366,39177,58,Cormega
25367,39177,122,Prodigy of Mobb Deep
25368,39177,56,Nas
25369,39177,1090,Nashawn
25370,39179,3646,Big Noyd
25371,39179,1555,Havoc
25372,39179,56,Nas
25373,39180,56,Nas
25374,39180,1910,Bravehearts
25375,39180,1090,Nashawn
25376,39183,9859,Ruc
25377,39183,56,Nas
25378,39188,7895,Pop
25379,39188,56,Nas
25380,39189,122,Prodigy of Mobb Deep
25381,39189,56,Nas
25382,39190,56,Nas
25383,39191,56,Nas
25384,39211,5996,Gangsta Boo
25385,39211,5342,Lord Infamous
25386,39211,5339,DJ Paul
25387,39211,1073,Juicy J
25388,39222,38,Juvenile
25389,39222,3558,Turk
25390,39222,4,Lil Wayne
25391,39222,501462,BG
25392,39222,146,Mannie Fresh
25393,39222,86,Birdman
25394,39224,127,Scarface
25395,39225,288,Bun B
25396,39225,2444,Pimp C
25397,39225,823150,Bettye Crutcher
25398,39225,66294,John Bido
25399,39226,3535,Freddie Foxxx/Bumpy Knuckles
25400,39226,1269,KRS-One
25401,39226,4483,Dres
25402,39226,35408,D Nice
25403,39226,2121,Heavy D
25404,39226,3443,Queen Latifah
25405,39226,9316,Chip Fu
25406,39226,2684,Treach
25407,39228,184,Swizz Beatz
25408,39228,245,Sheek Louch
25409,39228,34,Jadakiss
25410,39228,75,Styles P
25411,39231,458,Eve
25412,39231,36983,Shiz Lansky
25413,39231,230,Cassidy
25414,39231,3878,Teflon
25415,39231,34,Jadakiss
25416,39232,5583,Icepick Jay
25417,39232,184,Swizz Beatz
25418,39232,229,Redman
25419,39232,228,Method Man
25420,39232,245,Sheek Louch
25421,39233,983631,Darrin Dean
25422,39233,34,Jadakiss
25423,39233,5581,P Killer Trackz
25424,39234,184,Swizz Beatz
25425,39234,379,Trick Daddy
25426,39234,1287,Yung Wun
25427,39237,230,Cassidy
25428,39237,36983,Shiz Lansky
25429,39237,184,Swizz Beatz
25430,39237,338,Busta Rhymes
25431,39238,52170,Mahogany
25432,39238,77,DMX
25433,39240,184,Swizz Beatz
25434,39240,3677,Drag-On
25435,39240,74,Twista
25436,39242,4231,Tha Eastsidaz
25437,39242,75,Styles P
25438,39243,1629,Petey Pablo
25439,39243,3677,Drag-On
25440,39246,52170,Mahogany
25441,39246,1287,Yung Wun
25442,39246,230,Cassidy
25443,39246,984079,Cal Akbar
25444,39246,36983,Shiz Lansky
25445,39247,75,Styles P
25446,39249,77,DMX
25447,39251,233,The LOX
25448,39252,5440,The Cross
25449,39252,3677,Drag-On
25450,39252,5441,Infared
25451,39257,34,Jadakiss
25452,39257,112,Timbaland
25453,39257,3187,Bubba Sparxxx
25454,39258,111,Ludacris
25455,39258,1287,Yung Wun
25456,39258,5583,Icepick Jay
25457,39258,1141,Fiend
25458,39261,23777,Neo Da Matrix
25459,39261,9883,Flashy
25460,39261,5441,Infared
25461,39261,9887,Kartoon
25462,39261,34,Jadakiss
25463,39263,63647,Mr. Devine
25464,39263,245,Sheek Louch
25465,39263,75,Styles P
25466,39263,34,Jadakiss
25467,39266,157,Akon
25468,39266,9883,Flashy
25469,39267,458,Eve
25470,39272,184,Swizz Beatz
25471,39272,38,Juvenile
25472,39272,3677,Drag-On
25473,39273,184,Swizz Beatz
25474,39273,2,JAY-Z
25475,39275,184,Swizz Beatz
25476,39275,34,Jadakiss
25477,39278,184,Swizz Beatz
25478,39278,3677,Drag-On
25479,39278,34,Jadakiss
25480,39278,5914,New Child
25481,39278,2070,Mysonne
25482,39278,5441,Infared
25483,39278,119,Beanie Sigel
25484,39280,10233,Scott Storch
25485,39280,338,Busta Rhymes
25486,39280,9887,Kartoon
25487,39280,34,Jadakiss
25488,39280,77,DMX
25489,39281,184,Swizz Beatz
25490,39281,77,DMX
25491,39284,249,Ma$e
25492,39284,184,Swizz Beatz
25493,39284,5440,The Cross
25494,39284,3264,Jermaine Dupri
25495,39310,1266,Young Chris
25496,39312,3489,Oschino
25497,39312,119,Beanie Sigel
25498,39312,3495,Peedi Crakk
25499,39312,51356,Neef Buck
25500,39312,1266,Young Chris
25501,39320,1266,Young Chris
25502,39320,3840,Lil' Cease
25503,39320,119,Beanie Sigel
25504,39320,3495,Peedi Crakk
25505,39324,51356,Neef Buck
25506,39324,1266,Young Chris
25507,39324,119,Beanie Sigel
25508,39324,3495,Peedi Crakk
25509,39340,9911,Grandmaster Melle Mel
25510,39340,9909,Sylvia Robinson
25511,39340,127602,Clifton ''Jiggs'' Chase
25512,39340,187,Tom Tom Club
25513,39356,4095,Buddha Monk
25514,39356,32,Ol' Dirty Bastard
25515,39356,2898,Boy Jones
25516,39357,507,GZA
25517,39357,228,Method Man
25518,39361,8313,Reverend William Burke
25519,39361,2866,Prodigal Sunn
25520,39362,2894,Tash Mahogany
25521,39362,2885,Suga Bang Bang
25522,39362,2858,Hell Razah
25523,39362,946,Killah Priest
25524,39363,228,Method Man
25525,39364,2894,Tash Mahogany
25526,39364,9918,Rugged Monk
25527,39364,8313,Reverend William Burke
25528,39366,3097,Solomon Childs
25529,39366,2896,Trife Diesel
25530,39366,20,Ghostface Killah
25531,39367,2882,Kinetic 9
25532,39367,307,RZA
25533,39375,63236,Witt
25534,39375,63237,Pep
25535,39375,555,Ca$his
25536,39375,976,Stat Quo
25537,39375,1366,Kuniva
25538,39375,1410,Bobby Creekwater
25539,39375,810,Obie Trice
25540,39381,9473,Disco D
25541,39381,877895,Ronald Tyson
25542,39381,119098,Bunny Sigler
25543,39381,558736,Steve King
25544,39381,33782,Luis Resto
25545,39381,45,Eminem
25546,39381,108,50 Cent
25547,39382,555,Ca$his
25548,39382,61686,Rikanatti
25549,39383,1410,Bobby Creekwater
25550,39383,810,Obie Trice
25551,39383,149,Nate Dogg
25552,39383,558736,Steve King
25553,39383,33782,Luis Resto
25554,39383,45,Eminem
25555,39386,1410,Bobby Creekwater
25556,39386,555,Ca$his
25557,39386,976,Stat Quo
25558,39386,810,Obie Trice
25559,39386,33782,Luis Resto
25560,39386,45,Eminem
25561,39388,555,Ca$his
25562,39388,810,Obie Trice
25563,39388,1553,The Alchemist
25564,39390,30761,LT Moe
25565,39390,34793,Mike Elizondo
25566,39390,4918,Dawaun Parker
25567,39390,123,Dr. Dre
25568,39390,976,Stat Quo
25569,39399,4115,I-Born
25570,39399,1123,C.L. Smooth
25571,39399,539,McGruff
25572,39399,103,Big L
25573,39411,1012,Del The Funky Homosapien
25574,39414,2367,Planet Asia
25575,39414,5387,Littles
25576,39414,9932,Khalid
25577,39415,507,GZA
25578,39415,1451,Ras Kass
25579,39417,1012,Del The Funky Homosapien
25580,39417,178,Aesop Rock
25581,39420,1451,Ras Kass
25582,39420,9934,Scaramanga Shallah
25583,39420,2872,LA The Darkman
25584,39420,507,GZA
25585,39433,1555,Havoc
25586,39433,2274,Remy Ma
25587,39433,83,Fat Joe
25588,39436,249,Ma$e
25589,39436,2070,Mysonne
25590,39436,4168,8Ball
25591,39440,161,Big Pun
25592,39440,4168,8Ball
25593,39440,83,Fat Joe
25594,39466,46,Snoop Dogg
25595,39466,405,E-40
25596,39466,3431,Daz Dillinger
25597,39466,142,Master P
25598,39466,404,WC
25599,39466,3355,Silkk the Shocker
25600,39466,463,Goldie Loc
25601,39473,657,Rappin' 4-Tay
25602,39473,405,E-40
25603,39490,352338,Big Tray Deee
25604,39490,657,Rappin' 4-Tay
25605,39490,46,Snoop Dogg
25606,39490,5347,Roger Troutman
25607,39506,977,Masta Killa
25608,39506,946,Killah Priest
25609,39506,320,R.A. The Rugged Man
25610,39511,22,The Notorious B.I.G.
25611,39511,320,R.A. The Rugged Man
25612,39527,5877,Flip
25613,39530,1151634,Joseph Kiev
25614,39530,35484,Stu-B-Doo
25615,39530,1451,Ras Kass
25616,39530,123,Dr. Dre
25617,39530,1880,Mack 10
25618,39536,1451,Ras Kass
25619,39536,74,Twista
25620,39536,10978,Toxic
25621,39538,1451,Ras Kass
25622,39538,5877,Flip
25623,39540,5839,Easy Mo Bee
25624,39540,1451,Ras Kass
25625,39540,307,RZA
25626,39544,35484,Stu-B-Doo
25627,39544,1451,Ras Kass
25628,39544,3075,Phil Da Agony
25629,39544,291,Xzibit
25630,39544,9964,Jah Skillz
25631,39548,211493,Les McCann
25632,39548,1451,Ras Kass
25633,39548,4509,Saafir
25634,39548,2994,Ahmad
25635,39548,10186,King Tech
25636,39556,1451,Ras Kass
25637,39562,57163,Kyle West
25638,39562,4546,Al B. Sure!
25639,39562,1451,Ras Kass
25640,39563,358800,David Pomeranz
25641,39563,17022,Bird (Producer)
25642,39563,676,Coolio
25643,39563,1451,Ras Kass
25644,39571,1451,Ras Kass
25645,39676,9775,Zack de la Rocha
25646,39678,9775,Zack de la Rocha
25647,39681,9775,Zack de la Rocha
25648,39682,9775,Zack de la Rocha
25649,39683,9775,Zack de la Rocha
25650,39684,9775,Zack de la Rocha
25651,39685,9775,Zack de la Rocha
25652,39686,9775,Zack de la Rocha
25653,39687,9775,Zack de la Rocha
25654,39688,9775,Zack de la Rocha
25655,39689,9775,Zack de la Rocha
25656,39690,1499,Rage Against the Machine
25657,39691,9775,Zack de la Rocha
25658,39692,1499,Rage Against the Machine
25659,39693,1499,Rage Against the Machine
25660,39694,1499,Rage Against the Machine
25661,39695,9775,Zack de la Rocha
25662,39695,646888,Tim Commerford
25663,39695,646889,Brad Wilk
25664,39695,4781,Tom Morello
25665,39696,1499,Rage Against the Machine
25666,39697,1499,Rage Against the Machine
25667,39698,1499,Rage Against the Machine
25668,39699,1499,Rage Against the Machine
25669,39700,9775,Zack de la Rocha
25670,39700,1499,Rage Against the Machine
25671,39701,9775,Zack de la Rocha
25672,39701,1499,Rage Against the Machine
25673,39702,9775,Zack de la Rocha
25674,39703,9775,Zack de la Rocha
25675,39703,1499,Rage Against the Machine
25676,39704,9775,Zack de la Rocha
25677,39704,1499,Rage Against the Machine
25678,39705,9775,Zack de la Rocha
25679,39705,1499,Rage Against the Machine
25680,39706,9775,Zack de la Rocha
25681,39706,1499,Rage Against the Machine
25682,39707,330914,Mark Mothersbaugh
25683,39707,343396,Gerald Casale
25684,39708,21273,Iggy Pop
25685,39708,573618,Ron Asheton
25686,39708,573619,Scott Asheton
25687,39708,573617,Dave Alexander
25688,39709,3650,PMD
25689,39709,3608,Erick Sermon
25690,39710,1059695,Senen Reyes
25691,39710,352588,Lowell Fulson
25692,39710,994135,Louis Freese
25693,39710,1059696,Lawrence Muggerud
25694,39710,363537,Jimmy McCracklin
25695,39711,9775,Zack de la Rocha
25696,39711,1499,Rage Against the Machine
25697,39712,9775,Zack de la Rocha
25698,39712,1499,Rage Against the Machine
25699,39713,379203,Ian MacKaye
25700,39714,5347,Roger Troutman
25701,39714,797826,Nick Vidal
25702,39714,797827,Eric Vidal
25703,39714,797825,Dino Hawkins
25704,39715,44144,Mick Jagger
25705,39715,52212,Keith Richards
25706,39716,19041,Bruce Springsteen
25707,39719,7572,Ray Cash
25708,39719,127,Scarface
25709,39721,342,Eric B.
25710,39721,126,Rakim
25711,39753,9687,Black C
25712,39753,190,Mystikal
25713,39753,7747,Big Lurch
25714,39753,30963,Rick Rock
25715,39753,1049051,Hitman
25716,39827,508,Inspectah Deck
25717,39827,228,Method Man
25718,39829,1060,U-God
25719,39829,508,Inspectah Deck
25720,39829,6355,Streetlife
25721,39830,508,Inspectah Deck
25722,39836,977,Masta Killa
25723,39836,508,Inspectah Deck
25724,39843,508,Inspectah Deck
25725,39872,6014,Billy Danze
25726,39872,9161,Lil' Fame
25727,39872,5434,Prince Po
25728,39872,684,Pharoahe Monch
25729,39872,22,The Notorious B.I.G.
25730,39872,1025,Red Hot Lover Tone
25731,39873,229,Redman
25732,39874,229,Redman
25733,39874,3608,Erick Sermon
25734,39874,10000,Roz
25735,39874,4331,Young Zee
25736,39874,10010,Gov Mattic
25737,39874,10002,Diezzel Don
25738,39874,10006,Double O
25739,39876,229,Redman
25740,39876,3608,Erick Sermon
25741,39878,229,Redman
25742,39878,3608,Erick Sermon
25743,39878,351,George Clinton
25744,39878,112,Timbaland
25745,39878,1529,Missy Elliott
25746,39879,229,Redman
25747,39879,3608,Erick Sermon
25748,39880,229,Redman
25749,39880,3608,Erick Sermon
25750,39881,229,Redman
25751,39881,3608,Erick Sermon
25752,39882,229,Redman
25753,39882,3608,Erick Sermon
25754,39882,1501,Keith Murray
25755,39883,229,Redman
25756,39883,3608,Erick Sermon
25757,39883,403,N.O.R.E.
25758,39883,110,Pharrell Williams
25759,39883,26832,Chad Hugo
25760,39883,1867,Audio Two
25761,39884,229,Redman
25762,39885,229,Redman
25763,39885,3608,Erick Sermon
25764,39886,229,Redman
25765,39886,3608,Erick Sermon
25766,39886,10005,Markie
25767,39887,229,Redman
25768,39887,186,Ice Cube
25769,39887,42090,Sir Jinx
25770,39888,229,Redman
25771,39888,3608,Erick Sermon
25772,39889,229,Redman
25773,39890,229,Redman
25774,39891,229,Redman
25775,39891,24310,"Johnny ""Guitar"" Watson"
25776,39892,3608,Erick Sermon
25777,39892,229,Redman
25778,39893,229,Redman
25779,39893,228,Method Man
25780,39894,229,Redman
25781,39895,229,Redman
25782,39896,229,Redman
25783,39896,3608,Erick Sermon
25784,39896,1501,Keith Murray
25785,39897,229,Redman
25786,39898,229,Redman
25787,39899,229,Redman
25788,39900,229,Redman
25789,39901,229,Redman
25790,39903,229,Redman
25791,39904,229,Redman
25792,39905,229,Redman
25793,39906,229,Redman
25794,39907,229,Redman
25795,39908,1064948,Rockafella
25796,39909,4686,Hurricane G
25797,39909,229,Redman
25798,39910,229,Redman
25799,39911,229,Redman
25800,39912,229,Redman
25801,39913,229,Redman
25802,39916,229,Redman
25803,39917,77,DMX
25804,39917,229,Redman
25805,39924,2684,Treach
25806,39924,127,Scarface
25807,39924,3345,Jamal
25808,39924,339702,Icarus (Rapper)
25809,39924,229,Redman
25810,39924,3608,Erick Sermon
25811,39927,1957,Saukrates
25812,39927,6355,Streetlife
25813,39927,229,Redman
25814,39927,228,Method Man
25815,39931,229,Redman
25816,39931,27816,Rockwilder
25817,39931,8974,Napalm
25818,39932,229,Redman
25819,39932,3608,Erick Sermon
25820,39933,229,Redman
25821,39933,3608,Erick Sermon
25822,39933,1501,Keith Murray
25823,39933,3345,Jamal
25824,39935,229,Redman
25825,39936,229,Redman
25826,39937,229,Redman
25827,39938,229,Redman
25828,39939,229,Redman
25829,39939,1803,K-Solo
25830,39940,229,Redman
25831,39941,229,Redman
25832,39942,229,Redman
25833,39942,228,Method Man
25834,39942,340,Pras
25835,39943,229,Redman
25836,39944,37136,Colin Wolfe
25837,39944,123,Dr. Dre
25838,39944,46,Snoop Dogg
25839,39944,3608,Erick Sermon
25840,39944,229,Redman
25841,39945,229,Redman
25842,39945,3608,Erick Sermon
25843,39947,8006,Ready Roc
25844,39947,229,Redman
25845,39947,228,Method Man
25846,39949,229,Redman
25847,39949,3608,Erick Sermon
25848,39952,229,Redman
25849,39953,229,Redman
25850,39953,1648,Rick James
25851,39958,229,Redman
25852,39958,46,Snoop Dogg
25853,39958,149,Nate Dogg
25854,39972,288,Bun B
25855,39972,229,Redman
25856,39972,228,Method Man
25857,39982,2407,Buckwild
25858,39982,229,Redman
25859,39988,229,Redman
25860,39990,229,Redman
25861,39991,229,Redman
25862,39992,229,Redman
25863,39992,989244,Murdoc (Gorillaz)
25864,39992,989243,Russel (Gorillaz)
25865,39992,989242,Noodle (Gorillaz)
25866,39992,989241,2D (Gorillaz)
25867,39994,229,Redman
25868,39994,351,George Clinton
25869,39994,6471,Bootsy Collins
25870,39994,228134,Bernie Worrell
25871,39995,229,Redman
25872,39996,229,Redman
25873,39997,229,Redman
25874,39998,3608,Erick Sermon
25875,39998,229,Redman
25876,39999,229,Redman
25877,40000,229,Redman
25878,40002,229,Redman
25879,40002,24310,"Johnny ""Guitar"" Watson"
25880,40002,8417,James Brown
25881,40002,11729,Fred Wesley
25882,40002,1026137,"John ""Jabo"" Starks"
25883,40010,3442,Bahamadia
25884,40010,291,Xzibit
25885,40010,388,Talib Kweli
25886,40011,388,Talib Kweli
25887,40011,2524,Hi-Tek
25888,40011,909,Erykah Badu
25889,40014,10121,Makeba Mooncycle
25890,40014,388,Talib Kweli
25891,40018,2524,Hi-Tek
25892,40018,10017,Soulive
25893,40018,388,Talib Kweli
25894,40019,388,Talib Kweli
25895,40022,388,Talib Kweli
25896,40023,37288,Idle Warship
25897,40023,5855,Res
25898,40023,2524,Hi-Tek
25899,40023,388,Talib Kweli
25900,40024,388,Talib Kweli
25901,40027,2524,Hi-Tek
25902,40027,388,Talib Kweli
25903,40028,2524,Hi-Tek
25904,40028,1340,Estelle
25905,40028,388,Talib Kweli
25906,40029,2524,Hi-Tek
25907,40029,388,Talib Kweli
25908,40030,634556,Belinda Lipscomb
25909,40030,2524,Hi-Tek
25910,40030,388,Talib Kweli
25911,40031,630928,Daniel Seeff
25912,40031,2524,Hi-Tek
25913,40031,388,Talib Kweli
25914,40032,2524,Hi-Tek
25915,40032,288,Bun B
25916,40032,388,Talib Kweli
25917,40033,388,Talib Kweli
25918,40033,2524,Hi-Tek
25919,40033,27466,Weldon Irvine
25920,40034,2524,Hi-Tek
25921,40034,388,Talib Kweli
25922,40034,10023,Big Nel
25923,40035,388,Talib Kweli
25924,40035,2524,Hi-Tek
25925,40036,2524,Hi-Tek
25926,40036,388,Talib Kweli
25927,40037,388,Talib Kweli
25928,40037,2524,Hi-Tek
25929,40038,2524,Hi-Tek
25930,40038,388,Talib Kweli
25931,40038,3830,Les Nubians
25932,40038,1039306,Hélène Faussart
25933,40038,1039307,Célia Faussart
25934,40039,388,Talib Kweli
25935,40040,1586,Rah Digga
25936,40040,291,Xzibit
25937,40040,388,Talib Kweli
25938,40040,2524,Hi-Tek
25939,40041,2524,Hi-Tek
25940,40041,388,Talib Kweli
25941,40044,2524,Hi-Tek
25942,40044,156,Yasiin Bey
25943,40044,388,Talib Kweli
25944,40045,2524,Hi-Tek
25945,40045,847,Kool G Rap
25946,40045,388,Talib Kweli
25947,40046,51082,Posdnuos
25948,40046,5659,Maseo
25949,40046,34694,Trugoy the Dove
25950,40046,2524,Hi-Tek
25951,40046,225,De La Soul
25952,40046,388,Talib Kweli
25953,40047,2524,Hi-Tek
25954,40047,388,Talib Kweli
25955,40048,2524,Hi-Tek
25956,40048,388,Talib Kweli
25957,40049,388,Talib Kweli
25958,40049,673906,J. Thomas
25959,40049,2524,Hi-Tek
25960,40049,8333,E-Dub
25961,40050,37288,Idle Warship
25962,40050,2524,Hi-Tek
25963,40050,388,Talib Kweli
25964,40051,2524,Hi-Tek
25965,40051,388,Talib Kweli
25966,40052,388,Talib Kweli
25967,40052,2524,Hi-Tek
25968,40052,33113,Supa Dave West
25969,40052,10024,Piakhan
25970,40079,1809,Reks
25971,40091,3097,Solomon Childs
25972,40091,4350,Lounge Lo
25973,40091,307,RZA
25974,40091,4372,Remedy
25975,40093,4560,Cilvaringz
25976,40093,4372,Remedy
25977,40093,307,RZA
25978,40109,719,Cappadonna
25979,40109,4372,Remedy
25980,40114,307,RZA
25981,40114,4372,Remedy
25982,40137,32,Ol' Dirty Bastard
25983,40137,812,Rhymefest
25984,40158,812,Rhymefest
25985,40161,30503,Best Kept Secret
25986,40161,8231,Mark Ronson
25987,40161,388,Talib Kweli
25988,40161,812,Rhymefest
25989,40164,72,Kanye West
25990,40164,812,Rhymefest
25991,40166,18416,Mikkey Halsted
25992,40166,812,Rhymefest
25993,40166,72,Kanye West
25994,40171,72,Kanye West
25995,40171,812,Rhymefest
25996,40190,4,Lil Wayne
25997,40190,56,Nas
25998,40190,304,Rich Boy
25999,40207,7492,T-Boz
26000,40207,528,Richie Rich
26001,40207,39842,Dallas Austin
26002,40208,528,Richie Rich
26003,40208,59,2Pac
26004,40209,33348,DJ Daryl
26005,40209,528,Richie Rich
26006,40209,405,E-40
26007,40214,557519,Richard Evans
26008,40214,1026626,Danny Leake
26009,40214,453116,Fredrik jonsson
26010,40214,1026625,Morris Jenkins
26011,40214,27438,Bink!
26012,40214,88,Rick Ross
26013,40215,88,Rick Ross
26014,40215,7898,Drumma Boy
26015,40216,39273,Jermaine Jackson
26016,40216,540965,Andrew Harr
26017,40216,88,Rick Ross
26018,40217,27630,L.V.M.
26019,40217,4116,Lee Major
26020,40217,27629,DJ Nasty
26021,40217,963298,Maurice Carpenter
26022,40217,2286,Gunplay
26023,40217,88,Rick Ross
26024,40218,88,Rick Ross
26025,40218,1181,The-Dream
26026,40218,27603,Tricky Stewart
26027,40219,39273,Jermaine Jackson
26028,40219,540965,Andrew Harr
26029,40219,375,Ne-Yo
26030,40219,88,Rick Ross
26031,40220,402745,"Kevin ""Colione"" Crowe"
26032,40220,402746,"Erik ""Rook"" Ortiz"
26033,40220,150173,Willie Hutch
26034,40220,762,Avery Storm
26035,40220,88,Rick Ross
26036,40221,39273,Jermaine Jackson
26037,40221,540965,Andrew Harr
26038,40221,579869,Andre Davidson
26039,40221,649598,Karlyn Ramsey
26040,40221,2341,Kevin Cossom
26041,40221,1026600,Shawn Davidson
26042,40221,88,Rick Ross
26043,40222,28328,Johnny Pate
26044,40222,402745,"Kevin ""Colione"" Crowe"
26045,40222,402746,"Erik ""Rook"" Ortiz"
26046,40222,10056,Magazeen
26047,40222,88,Rick Ross
26048,40224,932957,Cool & Dre
26049,40224,88,Rick Ross
26050,40225,157,Akon
26051,40225,88,Rick Ross
26052,40226,10057,LaTonya Givens
26053,40226,123521,"Kevin ""Khao"" Cates"
26054,40226,1026612,Marcus Coleman
26055,40226,3719,Barry White
26056,40226,27605,DJ Toomp
26057,40226,88,Rick Ross
26058,40227,1022668,Kevin Belnavis
26059,40227,2652,Jazze Pha
26060,40227,88,Rick Ross
26061,40228,1051,Mario Winans
26062,40228,88,Rick Ross
26063,40229,27624,"Kenny ""K. Luck"" Luckett"
26064,40229,88,Rick Ross
26065,40230,1012352,Richard Morales
26066,40230,1022668,Kevin Belnavis
26067,40230,4,Lil Wayne
26068,40230,497,Brisco
26069,40230,88,Rick Ross
26070,40231,39273,Jermaine Jackson
26071,40231,540965,Andrew Harr
26072,40231,2701,Lyfe Jennings
26073,40231,88,Rick Ross
26074,40232,6726,J Rock
26075,40232,88,Rick Ross
26076,40233,50122,Giorgio Moroder
26077,40233,225679,Pete Bellotte
26078,40233,27626,J.R. Rotem
26079,40233,88,Rick Ross
26080,40234,39273,Jermaine Jackson
26081,40234,540965,Andrew Harr
26082,40234,10059,Rodney
26083,40234,88,Rick Ross
26084,40235,6726,J Rock
26085,40235,88,Rick Ross
26086,40236,27627,Big Reese
26087,40236,196,Lloyd
26088,40236,88,Rick Ross
26089,40237,27605,DJ Toomp
26090,40237,88,Rick Ross
26091,40240,39273,Jermaine Jackson
26092,40240,540965,Andrew Harr
26093,40240,88,Rick Ross
26094,40241,88,Rick Ross
26095,40241,27438,Bink!
26096,40241,23132,J.U.S.T.I.C.E. League
26097,40241,83,Fat Joe
26098,40241,183,Ja Rule
26099,40241,42,The Game
26100,40245,88,Rick Ross
26101,40245,1555,Havoc
26102,40245,122,Prodigy of Mobb Deep
26103,40245,39273,Jermaine Jackson
26104,40245,76,Raekwon
26105,40245,540965,Andrew Harr
26106,40249,402745,"Kevin ""Colione"" Crowe"
26107,40249,402746,"Erik ""Rook"" Ortiz"
26108,40249,88,Rick Ross
26109,40250,66294,John Bido
26110,40250,146,Mannie Fresh
26111,40250,127,Scarface
26112,40250,88,Rick Ross
26113,40251,34471,Terry Lewis
26114,40251,1007780,James Harris
26115,40251,27630,L.V.M.
26116,40251,27629,DJ Nasty
26117,40251,10059,Rodney
26118,40251,88,Rick Ross
26119,40252,88,Rick Ross
26120,40252,326,Trey Songz
26121,40252,82,Puff Daddy
26122,40252,37001,Danjah
26123,40253,7898,Drumma Boy
26124,40253,762,Avery Storm
26125,40253,148,Nelly
26126,40253,88,Rick Ross
26127,40254,970242,Torch (Triple C)
26128,40254,2286,Gunplay
26129,40254,6726,J Rock
26130,40254,10233,Scott Storch
26131,40254,4,Lil Wayne
26132,40254,673380,Joseph Cartagena
26133,40254,497,Brisco
26134,40254,88,Rick Ross
26135,40256,7898,Drumma Boy
26136,40256,88,Rick Ross
26137,40257,1022380,Aldrin Davis
26138,40257,72,Kanye West
26139,40257,88,Rick Ross
26140,40258,991827,Chester Thompson
26141,40258,1022725,Stephen Cropper
26142,40258,1022724,Victor Conte
26143,40258,88,Rick Ross
26144,40258,1022723,Ronnie Beck
26145,40258,27438,Bink!
26146,40265,27632,Blac Elvis
26147,40265,27631,J-New
26148,40265,88,Rick Ross
26149,40268,402745,"Kevin ""Colione"" Crowe"
26150,40268,402746,"Erik ""Rook"" Ortiz"
26151,40268,88,Rick Ross
26152,40324,2058,DJ E-Z Rock
26153,40324,2059,Rob Base
26154,40326,2058,DJ E-Z Rock
26155,40326,2059,Rob Base
26156,40336,196,Lloyd
26157,40336,1424,Rocko
26158,40336,324666,Marvelous J
26159,40340,2197,Future
26160,40340,7898,Drumma Boy
26161,40340,1424,Rocko
26162,40376,131745,CYCO
26163,40376,10083,Joe Cooley
26164,40376,1137,Vanilla Ice
26165,40380,5503,Rodney O
26166,40380,1137,Vanilla Ice
26167,40380,10083,Joe Cooley
26168,40380,131745,CYCO
26169,40386,568005,"Leonard ""Hub"" Hubbard"
26170,40386,10233,Scott Storch
26171,40386,2599,Malik B
26172,40386,176,Black Thought
26173,40386,30569,Questlove
26174,40387,2599,Malik B
26175,40387,176,Black Thought
26176,40389,176,Black Thought
26177,40393,2599,Malik B
26178,40393,30569,Questlove
26179,40393,176,Black Thought
26180,40394,1142257,ELO the Cosmic Eye
26181,40394,2599,Malik B
26182,40394,176,Black Thought
26183,40395,30569,Questlove
26184,40395,10233,Scott Storch
26185,40395,568005,"Leonard ""Hub"" Hubbard"
26186,40395,2599,Malik B
26187,40395,176,Black Thought
26188,40396,176,Black Thought
26189,40397,176,Black Thought
26190,40398,2599,Malik B
26191,40398,176,Black Thought
26192,40399,30569,Questlove
26193,40399,2599,Malik B
26194,40399,176,Black Thought
26195,40400,176,Black Thought
26196,40400,2599,Malik B
26197,40401,176,Black Thought
26198,40403,10089,Ursula Rucker
26199,40404,30631,James Poyser
26200,40404,568005,"Leonard ""Hub"" Hubbard"
26201,40404,9866,Chaos
26202,40404,5315,Rahzel
26203,40404,65357,Kamal Gray
26204,40404,156,Yasiin Bey
